13678,550
12166,426
11869,390
15225,592
12905,452
15308,643
14264,526
15499,620
15207,593
14315,530
16438,689
14462,515
14767,566
15915,607
16093,632
13960,548
13199,470
13998,537
11690,406
10364,325
14358,582
12968,492
14085,505
11084,374
11299,376
14156,534
12675,436
13310,480
14442,537
11496,426
11568,370
12342,422
13495,495
14466,552
14336,556
13681,545
14495,555
12883,458
16635,684
12423,471
16473,687
12541,446
13226,463
15814,627
12463,462
12445,403
13781,551
14859,510
14966,618
14083,517
13376,472
13101,505
13753,524
14624,560
14234,524
13338,482
10969,379
12855,432
12060,431
12321,424
14564,559
15961,641
11529,406
13701,471
12555,444
13433,500
12879,484
14577,605
14644,580
12160,419
12976,478
12035,424
15594,628
13505,461
16444,702
12368,487
11334,351
16680,757
14199,552
14967,576
13110,453
11700,378
11153,354
15332,611
12487,416
13593,477
12437,466
13995,568
12110,429
9981,307
13919,527
14126,539
12229,436
13135,450
15174,586
13268,479
12030,449
10508,313
15059,564
12847,422
11859,429
13072,446
17506,764
13363,477
13574,505
15461,581
14055,551
12001,397
17256,735
13483,542
15853,678
12861,493
12669,484
15075,599
14930,568
14495,568
13356,503
14146,533
14652,612
13998,545
11246,378
17729,744
16854,720
15230,579
15368,621
10620,318
11409,374
12175,406
13902,545
14522,513
13037,445
15057,600
11466,384
12389,441
11107,392
13735,562
13503,487
11814,379
15345,594
12621,439
13290,493
11258,358
14499,548
11328,375
12270,432
12580,472
11646,372
13290,474
12955,477
11962,432
15554,604
15155,595
13754,493
10353,313
13781,521
13145,479
12992,495
12744,460
12979,476
12021,421
10334,320
13292,470
17138,728
12128,415
15787,626
15738,657
14452,551
11540,381
12438,393
11853,393
13820,540
10613,326
12600,451
14737,572
14454,563
14063,479
11626,416
12431,450
11593,403
14521,592
11722,380
11328,349
13504,523
13848,551
15452,620
14247,550
15365,600
13073,461
11297,360
12097,418
13653,458
14146,515
12181,424
12547,477
13301,461
13330,455
11805,393
13367,485
12791,428
15324,586
14469,557
12606,452
12020,428
11344,342
13298,493
14962,584
11580,380
15626,599
14702,549
13778,542
12468,477
13042,476
11118,364
13067,428
13069,478
12646,435
13101,491
11382,378
10804,361
11484,367
15787,649
16115,610
13676,485
14835,585
13036,473
13170,473
11007,409
14353,558
13821,476
14655,538
12505,415
16340,680
15154,596
13741,509
13113,474
11146,387
14286,556
15155,599
11416,380
11547,349
15765,590
11151,358
14563,552
14644,570
12770,447
14591,584
12640,432
14940,568
11274,368
11409,398
16517,648
10439,333
13353,460
14709,499
14234,592
14101,511
13184,499
11490,362
12003,423
12106,415
14681,587
15201,615
13302,496
13145,492
12556,432
17674,754
16177,672
16491,661
11902,418
15124,594
13956,520
13139,493
11391,404
11937,389
11697,380
13115,482
12749,438
11417,389
13286,466
13414,496
14336,535
13359,450
11197,359
15715,580
12787,467
17496,816
12271,429
11476,404
10981,396
12440,408
13073,483
13923,493
15111,615
15123,640
12972,440
12398,426
11788,394
13263,494
13751,506
11759,398
14127,536
11249,372
13554,473
16232,710
13626,520
12759,466
16466,659
12192,435
16744,654
11039,371
16143,607
11311,376
13525,487
12788,459
16063,674
11773,421
14098,547
13116,491
13144,465
12188,442
10964,349
14951,607
12932,467
14846,548
11451,368
13464,499
12479,428
13268,422
13578,522
12339,474
13514,484
13930,562
15803,650
13695,510
12030,404
14226,536
15680,652
13077,489
15971,672
11182,390
12690,436
14363,522
11947,415
13075,449
14185,554
16917,734
11457,410
15538,634
14167,543
12122,426
12608,496
11431,361
12822,471
12357,430
13909,530
15874,652
12871,425
12351,405
12396,450
14244,549
11067,362
13693,480
19007,862
11658,375
12010,391
13463,469
15213,623
11824,392
13533,515
12991,435
11502,417
12888,458
11207,310
13479,525
13571,507
13328,494
11824,411
12213,428
14583,549
14509,560
15655,595
13769,495
11002,351
13964,535
13839,526
14494,527
12497,440
13977,474
15334,600
11666,386
12070,408
13949,525
11423,354
12551,454
14474,548
13620,503
11845,407
15025,595
12913,477
15861,635
13739,500
13332,507
13783,480
15206,578
14211,568
10957,369
16778,710
14103,528
16336,693
15223,601
13236,472
13679,516
12698,437
13064,471
12877,454
14314,489
11026,334
14277,537
13745,522
12259,456
12970,491
12563,410
12417,427
12656,447
12495,442
12072,386
13992,575
15721,638
11810,402
17097,703
12143,431
13028,445
15143,621
12220,415
14551,611
13190,440
18577,864
12717,433
14495,531
14104,557
11842,397
14390,581
15427,591
12298,407
11362,381
14658,525
14223,539
12233,438
12393,415
12731,458
13525,516
13344,488
15587,563
10560,328
13926,516
12543,418
14093,548
10801,330
12061,433
15681,615
13233,451
16015,646
14787,608
14325,524
13903,525
14445,586
13003,459
14395,563
11256,380
12064,391
15808,603
14381,607
13673,503
13673,511
14334,548
14680,511
12762,444
15214,618
13853,525
15104,638
17154,750
13938,516
13132,465
11785,439
12627,438
13347,467
12269,418
11464,398
15688,623
10933,388
15803,667
10173,308
12377,422
11573,366
15141,563
13011,470
13415,481
13480,515
12592,452
11004,348
11465,383
17126,698
11406,379
11252,409
14588,584
12755,448
12351,457
12196,395
14027,519
11910,390
12585,493
11969,406
13020,454
14545,602
12951,463
12801,458
11910,389
11650,343
9352,285
13195,439
10300,377
12389,445
12696,486
14634,560
11232,389
12542,432
10841,345
12772,427
14249,580
11916,416
16047,635
15596,633
14265,551
15563,627
13583,488
13562,549
13114,489
13763,529
14822,559
10994,355
13489,522
14625,553
12280,434
