8920,17524,2370,8757,1785,117,2410,139,595,237,133,29,1
9895,19890,2153,9885,2214,130,2128,109,710,273,131,28,0
8679,17262,1768,8664,1719,96,1756,86,533,158,107,23,0
9964,20040,2059,9781,2195,126,2047,104,741,236,116,28,1
9547,19406,1753,9655,2125,95,1737,69,680,184,94,17,0
10122,20128,1465,9850,2322,87,1441,49,731,144,90,9,0
9844,19762,2823,9743,2187,172,2926,204,714,332,182,46,1
9548,19088,1786,9508,1989,123,1807,82,699,209,100,21,0
10106,20122,1867,10068,2277,100,1932,89,773,202,102,22,0
10437,20810,2775,10294,2424,163,2856,183,806,320,179,37,1
8428,16959,1700,8474,1676,79,1733,82,553,174,81,24,0
8756,17623,2159,8735,1819,93,2238,129,619,220,116,29,0
10456,20517,1792,10331,2395,114,1764,80,793,190,94,18,0
8723,17460,2079,8748,1770,97,2017,104,607,218,110,25,0
10791,21854,2262,10854,2588,143,2311,107,830,276,145,23,1
10797,21202,2748,10798,2569,158,2687,146,847,296,146,44,1
10770,21640,1356,10784,2439,74,1323,36,849,174,80,10,0
9936,19716,2680,9785,2177,166,2577,167,730,252,135,29,0
8943,17683,2212,8889,1842,101,2266,123,679,228,90,28,1
9640,19206,2383,9705,2069,118,2415,140,720,279,146,38,1
7911,15717,1869,7795,1455,96,1826,93,541,188,82,20,0
10238,20521,2666,10141,2316,158,2590,167,781,332,159,38,1
9536,19031,2133,9521,2133,118,2144,125,699,228,112,27,1
9198,18182,2009,9110,1900,103,2016,92,656,212,103,24,0
9898,20155,2578,10087,2322,165,2662,156,760,293,184,38,1
10231,20445,1516,10231,2341,84,1389,50,770,156,79,12,0
9543,18827,2150,9548,2045,124,2126,107,661,199,113,35,0
9706,19143,1607,9503,2090,91,1524,62,703,152,73,7,0
8785,17755,2378,8821,1833,107,2348,153,577,254,116,29,0
9042,17933,2877,8970,1837,142,2650,196,647,319,155,46,3
11125,22170,2194,11049,2688,116,2139,96,910,272,133,29,0
8867,17664,1955,8732,1770,107,1939,90,556,189,113,23,0
9973,19862,1636,10067,2181,74,1571,62,788,186,83,11,0
8825,17537,2449,8794,1781,119,2502,176,629,274,124,37,2
8503,16756,2144,8317,1610,104,2158,140,525,193,110,26,0
9300,18735,2090,9215,2102,89,2161,145,618,217,104,14,0
9663,19523,2297,9478,2195,122,2298,122,695,255,127,31,0
9367,18703,1429,9368,1927,65,1372,38,647,152,88,11,0
10895,22200,2450,11045,2632,152,2413,125,884,298,161,35,2
9401,18951,2014,9282,1953,113,2011,94,654,224,112,23,0
10651,21775,1657,10619,2510,99,1626,58,830,205,98,16,1
9249,18717,2119,9314,2007,117,2088,124,646,259,89,19,0
9533,18683,1917,9415,2120,84,1785,84,634,200,106,18,0
9751,19835,2780,9741,2264,146,2730,173,739,305,162,49,1
11141,22447,2342,11067,2682,136,2295,117,970,253,151,33,0
9246,18665,2004,9425,1979,100,1987,103,641,216,103,28,0
10156,20581,1812,10246,2406,87,1772,84,769,195,91,11,0
9064,18258,2659,9132,1944,138,2710,201,660,271,131,28,2
9505,18929,2033,9515,2037,108,1974,118,671,204,116,30,0
9941,20080,2174,9778,2262,117,2148,104,740,264,136,24,0
8489,16962,1868,8692,1727,103,1956,103,569,184,81,24,1
10167,20674,2200,10205,2384,150,2227,114,817,255,128,26,3
8800,17574,2209,8822,1813,113,2221,129,646,215,117,30,1
9023,18100,1816,8972,1830,101,1833,75,612,180,86,11,0
8044,16121,1712,8366,1567,85,1734,85,520,192,79,15,1
9245,19116,2334,9418,2077,124,2308,119,679,232,113,24,0
8577,17241,2072,8578,1774,111,2063,110,559,185,99,26,0
10801,21488,2249,10729,2582,154,2245,126,845,242,161,25,0
10775,21841,2601,10789,2583,157,2577,145,866,284,139,31,0
9292,18519,3323,9364,1934,191,3444,324,644,356,197,57,1
9656,19600,1755,9575,2180,111,1765,80,689,164,107,18,0
10547,21062,2118,10349,2383,130,2052,105,831,217,125,17,1
10160,20190,1733,10255,2320,94,1776,77,818,197,109,16,0
9559,19165,1861,9569,2047,115,1837,82,693,236,106,19,0
9481,19115,1778,9588,2065,94,1895,83,707,232,95,13,0
9778,19567,2141,9790,2151,107,2169,109,726,262,124,17,0
9765,19365,3046,9663,2168,169,2984,242,733,335,181,52,1
10276,20568,1930,10462,2365,109,1934,83,807,253,108,17,0
10615,20980,2566,10526,2474,146,2481,145,892,324,147,32,0
9498,18904,2516,9464,2012,167,2493,195,653,313,154,24,1
9541,18745,2984,9346,2037,177,2951,214,665,324,137,50,3
10971,21799,2304,11106,2588,109,2288,107,876,281,127,35,1
11058,22156,2092,11035,2603,158,2142,84,856,253,130,24,0
9386,18713,2417,9246,1986,122,2394,127,658,267,138,30,0
9813,19551,2680,9644,2247,147,2768,193,760,311,151,51,1
10526,21139,1666,10558,2443,86,1709,61,844,191,86,14,0
10219,20573,2108,10158,2264,120,2051,96,791,230,115,20,0
10642,21551,1372,10868,2597,84,1366,30,853,159,75,6,0
7641,15149,1222,7445,1392,54,1310,48,476,103,61,15,0
9260,18724,2587,9337,1987,136,2523,164,632,308,149,34,1
9300,18523,2267,9113,1991,132,2199,115,651,223,133,32,2
10396,20439,2052,10260,2324,135,2133,108,773,281,122,18,0
10328,20573,1479,10116,2278,78,1488,51,753,178,83,5,0
9008,18177,2562,8981,1882,121,2548,178,614,274,134,38,0
8301,16300,1749,8033,1638,90,1728,86,532,151,94,15,1
10473,20045,2747,10615,2453,157,2909,179,755,302,199,41,0
8286,16828,2021,8605,1693,113,2031,125,589,198,114,30,0
9357,18727,2018,9231,1971,97,1934,104,647,211,112,20,0
9859,19875,2018,9890,2121,99,2032,89,661,216,117,28,0
10618,21008,2110,10493,2529,133,2152,107,863,229,118,20,0
12842,25731,2154,12697,3300,159,2168,86,1141,262,149,16,0
10684,20793,1444,10420,2435,87,1537,44,828,178,113,8,0
9311,18776,1711,9308,2031,82,1689,83,671,176,92,16,0
9911,19746,1875,9855,2232,117,1929,78,734,189,110,24,1
10601,21124,2299,10522,2421,122,2271,103,882,270,134,27,0
8447,17140,1735,8519,1664,86,1763,105,585,186,81,16,0
11397,22355,2886,11214,2754,213,2925,180,933,397,171,50,1
10189,20439,2679,10250,2373,168,2599,161,835,327,158,38,0
10949,21810,1371,10766,2671,88,1457,30,880,163,95,8,0
10148,20212,2156,10007,2231,133,2154,124,734,256,140,30,0
10650,21234,681,10407,2440,39,781,0,812,103,66,0,0
9745,18815,1510,9562,2010,76,1326,45,624,139,64,12,0
9865,19472,1576,9961,2208,89,1649,48,712,197,87,16,0
10529,21626,2503,10745,2546,148,2544,171,820,307,159,45,1
10431,20995,1962,10425,2353,112,1970,84,809,238,123,13,1
10227,20634,2214,10338,2283,136,2276,122,807,270,117,29,0
10393,21078,1874,10578,2457,107,1793,83,808,207,110,15,0
8917,18042,3392,9018,1910,179,3313,283,625,381,166,61,3
8883,17924,1699,8829,1799,83,1629,79,623,153,98,22,0
9430,18925,2459,9362,2101,127,2417,151,704,261,143,30,2
9424,18796,2530,9432,1992,145,2601,196,667,284,123,35,0
10007,19885,3097,10156,2260,179,3264,259,682,349,203,59,2
8378,16926,2027,8408,1608,101,2024,115,545,200,119,21,1
10220,20411,1561,10355,2322,93,1667,55,842,183,107,15,0
10722,21394,2085,10738,2509,127,2104,97,856,244,130,25,0
10954,21645,3321,10653,2497,203,3314,268,899,395,170,49,1
8419,16745,2245,8316,1694,113,2350,150,608,246,111,35,0
10554,21066,2530,10525,2515,156,2510,169,799,298,148,37,0
9110,18012,2701,9109,1862,121,2623,190,681,327,152,38,2
8321,16446,2342,8233,1613,115,2253,157,582,215,100,32,0
10217,20452,2741,10445,2250,152,2823,204,783,349,155,47,0
9822,19702,1855,9874,2101,109,1833,98,709,220,105,20,1
10277,20641,2125,10254,2360,122,2034,109,764,213,115,21,0
10167,20677,2371,10309,2365,145,2396,143,725,247,133,26,0
9767,19606,2209,9758,2128,102,2155,111,731,261,108,29,1
10441,20824,2398,10447,2319,124,2350,130,800,277,142,32,1
8636,17234,1770,8551,1748,77,1739,78,597,184,80,22,0
9461,18821,1712,9437,1995,96,1749,73,625,189,77,14,0
9470,18907,1818,9590,2051,72,1920,76,674,195,109,13,0
9918,19598,2442,9592,2126,119,2441,149,717,270,151,31,0
10215,20473,2294,10158,2387,114,2186,119,756,246,129,24,2
9851,19493,2035,9721,2175,98,2028,105,733,218,110,21,0
9392,18774,1557,9382,1938,77,1627,74,675,165,84,13,0
9862,19001,1505,9611,2050,70,1379,45,705,167,72,9,0
10496,21144,2262,10475,2447,120,2223,101,840,266,119,29,0
9647,19269,1885,9537,2120,91,1887,67,728,222,98,23,0
9966,20241,2083,10097,2221,116,2095,104,759,229,104,30,2
8369,16899,2174,8636,1645,123,2108,127,570,239,123,36,0
9047,18003,1679,9181,1916,88,1590,89,644,174,94,10,0
9356,18998,1772,9507,2047,85,1699,73,647,168,86,17,0
9912,19561,2050,9733,2076,110,2053,107,704,217,130,14,0
10926,21918,2755,10932,2630,162,2692,180,915,363,164,38,1
10293,20629,1637,10180,2357,105,1661,53,795,172,100,10,0
10989,21725,2185,10990,2660,109,2160,98,878,258,116,19,0
10601,20952,1961,10295,2460,102,1954,83,802,208,120,18,1
9926,19630,2029,9839,2245,105,2136,94,757,230,116,19,0
9635,19625,2858,9798,2258,154,2940,210,746,323,183,47,0
10130,19914,2485,9998,2214,138,2469,144,769,283,166,29,2
9653,19235,2339,9646,2163,132,2266,112,723,269,131,26,1
9997,19560,1874,9810,2208,103,1896,92,750,209,129,18,1
10330,20405,2821,10334,2408,156,2819,174,769,306,165,33,2
9434,19281,1618,9601,2087,78,1572,51,719,157,78,16,0
10225,20517,2824,10283,2313,169,2785,190,805,329,144,54,0
9225,18533,1973,9074,1997,111,2002,92,696,199,98,21,0
