259,818,43,23,2,0
420,1254,145,37,7,0
668,1833,231,51,22,1
329,954,91,20,8,0
580,1647,122,60,3,0
221,771,106,11,6,0
579,1599,169,74,6,0
392,1012,107,28,5,0
161,273,37,3,1,0
478,1499,208,44,17,1
544,1637,107,58,3,0
195,602,40,9,1,0
406,1105,241,35,25,0
514,1489,165,35,6,1
628,1757,112,74,4,0
828,2293,196,71,11,0
342,964,78,25,3,0
412,1132,56,41,3,0
300,891,61,23,1,0
389,1293,182,34,19,0
413,1205,132,38,2,0
847,2300,179,77,10,0
267,661,22,17,0,0
370,1119,155,35,8,1
496,1437,181,36,13,1
767,2204,410,74,27,2
399,1036,31,24,0,0
497,1561,121,50,8,0
504,1554,120,55,6,0
585,1613,161,52,7,0
160,399,15,7,0,0
497,1461,71,42,2,0
234,888,50,16,1,0
428,1297,184,42,17,0
293,1046,166,18,8,2
185,311,40,2,2,0
423,1071,103,35,6,0
306,693,69,15,5,0
147,486,19,9,0,0
263,723,63,16,2,0
628,1952,230,54,9,1
314,960,124,20,9,0
206,665,39,8,0,0
391,1080,81,26,4,0
321,955,144,20,8,1
320,824,67,20,4,0
206,569,66,10,1,0
535,1518,245,49,15,1
152,472,9,5,0,0
534,1432,35,38,0,0
117,269,15,6,0,0
648,1928,295,51,22,2
200,703,57,13,3,0
496,1518,98,42,5,0
254,805,26,13,0,0
464,1463,149,33,6,0
489,1590,282,44,24,0
167,516,44,3,1,0
84,310,9,4,0,0
309,906,56,28,3,0
123,282,7,3,0,0
306,706,55,12,0,0
484,1386,153,52,12,0
636,1853,274,65,28,0
226,734,60,21,5,0
233,609,76,17,2,0
636,1800,147,64,12,0
677,1961,236,73,16,0
154,360,11,4,0,0
260,824,43,20,1,0
167,591,14,8,0,0
322,828,81,20,1,0
578,1539,233,57,17,0
307,956,173,18,8,1
439,1310,115,41,3,0
392,1021,81,25,4,0
187,559,63,11,6,0
65,219,7,2,0,0
270,808,47,15,2,0
163,545,42,7,2,0
491,1385,88,48,0,0
308,1088,109,21,3,0
436,1316,267,45,26,1
693,1984,320,81,17,0
430,1341,71,40,4,0
136,259,29,0,1,0
322,1064,51,29,0,0
196,550,30,5,1,0
321,925,68,23,2,0
238,694,41,18,0,0
611,1867,128,63,0,0
773,2142,285,72,21,0
384,1090,116,33,5,0
442,1161,99,32,5,0
448,1323,143,33,12,0
296,861,54,25,1,0
317,872,54,18,2,0
635,1857,206,58,10,0
363,1275,175,40,14,0
222,604,52,14,6,0
