12185,429
13406,450
12625,442
11367,363
12615,403
12936,482
11031,357
15040,592
14460,553
15727,646
12721,457
15088,646
12564,455
10797,314
11738,396
14039,537
15457,668
11718,426
13106,507
12498,414
12911,489
13696,538
13840,526
13585,516
15919,665
13785,532
12146,442
13192,494
12692,419
12434,456
13394,523
16241,692
14962,633
12150,469
12357,439
12990,454
13870,476
15639,650
14394,543
15451,661
17484,766
13120,473
13452,509
13781,540
11595,383
12477,450
14251,554
15158,585
11217,355
12396,451
12339,439
12144,422
13173,534
15434,625
12717,410
14073,544
15605,653
13487,494
13321,471
12615,430
13649,497
16170,694
12455,433
13024,452
15428,625
11904,422
13438,508
12784,450
13319,480
14596,529
12367,443
11394,399
15184,610
14940,567
10993,363
14664,551
14345,538
16443,644
14266,515
11214,352
11743,390
11345,365
12369,426
11660,415
11443,446
12126,434
12437,427
15504,630
13993,545
14806,594
14675,587
12768,433
13764,501
12952,461
12631,469
13838,553
11855,399
14377,537
12902,487
16317,707
12197,390
13430,486
12333,472
15188,571
10479,309
14483,576
13293,476
13175,461
15063,595
12249,409
15761,655
13011,494
15784,591
12106,421
12311,413
13896,470
13261,479
12820,485
14519,533
14355,579
13232,438
15679,621
11622,398
13889,509
15479,635
13424,469
11798,403
9950,319
15374,602
12684,467
15609,598
12406,446
14114,476
12744,468
12039,445
11802,424
14638,573
12761,488
13672,488
13916,538
12687,518
13832,550
10391,291
16037,624
14063,573
13142,510
10489,329
10666,305
12721,453
16552,697
14390,529
12685,439
9892,323
13355,479
14930,585
16097,667
11127,365
13452,503
14635,590
13841,499
13785,486
14776,599
14244,554
10994,352
12222,416
11431,391
15789,594
12368,448
14062,497
16609,702
14496,560
15004,585
11036,333
13016,492
13962,537
14635,530
13950,549
12641,430
15082,622
12270,450
12538,455
11826,367
12357,423
14753,572
15063,560
10957,349
15488,584
13194,490
14183,531
13050,453
13201,446
13620,495
12828,464
13423,462
12981,469
13156,470
10239,325
12841,446
13248,476
14345,578
14240,561
13434,486
11266,352
9983,317
11640,388
13107,464
14202,577
14220,527
11409,402
15333,647
13948,563
17427,682
14007,532
13371,470
10695,292
15594,621
9774,306
12050,424
13987,523
13711,563
14144,535
13397,504
12372,409
17174,688
16446,665
12487,438
15706,566
13394,480
14299,521
13104,464
15548,607
11072,379
14616,584
11012,362
17444,777
14530,559
10922,360
15178,600
14191,549
15282,622
14445,567
13568,499
15483,638
11537,392
15061,621
13724,526
11601,403
12461,452
13351,526
13988,506
10340,318
11610,353
13699,496
14730,605
13852,477
11932,389
14683,586
13320,492
13631,511
12769,462
13722,526
15927,613
12714,410
14310,493
11285,373
13316,505
13752,527
11978,396
14706,587
13857,520
14361,530
12148,409
15567,670
14025,529
11801,420
15507,656
16264,671
14933,552
12301,422
11088,381
12464,432
11226,354
12718,424
12985,411
14591,591
11876,406
15892,613
12677,458
12724,433
11444,369
15316,645
15142,602
13837,499
12996,481
14884,583
12484,423
16005,618
13016,445
11098,346
13302,514
15068,594
14034,565
11001,389
14587,563
12091,427
13528,469
12576,426
12602,437
13141,489
14557,552
12449,401
14112,529
12603,456
12838,489
14140,569
12890,473
14442,587
15692,667
12477,439
13342,481
12103,432
13844,542
15656,602
14461,582
13324,553
14617,566
10152,284
12668,453
13212,484
14113,543
13762,564
11362,325
13014,482
12503,381
15757,638
14712,545
15522,640
11614,409
14716,571
12296,404
13070,501
11228,342
12391,450
14419,543
14699,538
12027,461
14360,533
13226,532
15872,650
12707,461
17959,801
13837,541
14577,578
16205,695
13913,522
13885,518
12354,460
15235,596
13299,499
14448,519
10901,337
14641,618
12176,426
13752,540
12981,456
14188,558
12673,437
15365,622
14798,551
13083,499
12436,453
13325,490
12827,441
13574,492
12582,416
14131,573
13879,505
15784,683
11855,392
15005,564
15395,623
12890,508
11284,387
12129,413
13727,503
12936,480
10716,326
11720,368
15517,654
13336,538
13271,481
12187,425
14496,526
14243,522
10477,313
