411,1069,92,26,6,0
759,2268,234,59,18,0
332,772,63,12,4,0
558,1672,181,47,12,0
122,433,47,6,1,0
224,880,62,16,1,0
609,1701,87,49,0,0
193,624,33,8,1,0
263,812,168,16,14,1
538,1585,118,37,4,0
570,1800,167,53,2,0
192,445,18,7,0,0
302,757,80,10,0,0
320,897,75,26,3,0
243,882,92,17,5,0
222,573,34,8,1,0
325,753,58,18,0,0
663,1865,110,75,1,0
221,613,68,8,5,0
285,806,89,18,6,0
386,1183,158,37,5,0
358,1055,79,24,0,0
359,995,97,26,3,0
270,1064,134,27,5,0
342,1161,49,21,1,0
1053,2827,165,95,3,0
418,1296,127,28,5,1
319,1015,36,29,0,0
671,2046,255,66,9,0
550,1598,164,43,6,0
536,1532,166,43,8,0
237,729,55,15,2,0
412,1305,107,39,2,0
765,2255,206,81,9,0
293,893,20,14,0,0
317,1052,139,18,10,1
547,1499,213,45,11,0
278,764,97,10,7,0
478,1318,163,36,10,0
465,1342,150,37,9,0
593,1672,296,53,35,1
234,792,126,10,9,0
546,1557,126,48,3,0
372,1127,111,23,6,0
431,1347,122,29,4,0
532,1610,70,49,0,0
323,1067,92,31,1,0
1156,3089,486,126,34,1
453,1127,51,34,1,0
512,1663,189,57,7,0
518,1604,215,31,12,0
664,1934,289,59,26,0
210,669,21,13,0,0
489,1559,196,39,17,1
874,2399,358,92,24,1
302,949,84,14,3,0
399,940,57,27,0,0
463,1310,122,45,3,0
361,1090,32,24,0,0
495,1634,179,35,7,0
288,802,65,13,3,0
303,934,97,18,1,0
336,1001,55,20,1,0
480,1376,167,42,8,0
456,1386,67,33,4,0
604,1536,99,57,2,0
669,1819,257,67,9,0
876,2420,210,82,10,1
233,772,70,15,0,0
239,637,49,8,2,0
269,873,83,23,2,0
414,1208,143,28,4,0
597,1546,105,44,1,0
306,1060,113,22,5,1
263,789,101,14,1,0
414,965,83,24,0,0
229,601,70,9,3,0
416,1127,68,31,1,0
382,1181,80,38,0,0
473,1639,171,41,10,0
442,1442,187,39,12,1
681,1935,196,63,12,0
167,539,17,7,0,0
894,2537,414,81,29,1
318,770,55,17,2,0
385,1295,117,32,9,0
407,1211,256,31,20,0
922,2474,278,70,9,0
312,1095,85,17,3,0
372,1124,91,26,4,0
424,1496,91,35,7,0
378,991,159,24,15,1
300,831,89,22,4,0
450,1381,190,42,5,0
359,1207,124,33,7,0
716,2082,188,60,8,0
630,1745,156,58,8,0
445,1362,143,38,2,0
343,1193,90,38,1,0
243,751,67,17,3,0
