78,142,6,85,11,0,5,0,5,0,0,0,0
67,140,22,95,15,1,20,0,3,3,1,0,0
85,241,21,110,22,0,20,0,4,3,1,0,0
126,266,44,112,34,7,39,3,12,7,3,0,0
54,133,8,62,18,2,11,0,2,0,0,0,0
97,171,22,87,27,0,19,2,6,1,2,0,0
92,171,64,78,13,4,70,8,2,5,3,1,0
108,179,9,100,26,0,9,0,5,1,0,0,0
93,198,11,83,22,1,6,0,3,0,0,0,0
79,145,38,59,18,2,44,3,3,7,2,2,0
129,225,39,105,22,7,38,3,14,4,3,0,0
67,139,16,70,18,2,5,0,2,0,0,0,0
88,188,38,91,14,0,38,3,5,4,3,1,0
94,175,36,84,15,4,43,3,6,2,3,0,0
78,185,11,83,21,0,5,0,3,2,1,0,0
72,141,33,65,17,1,41,3,5,6,1,1,0
56,112,66,54,8,2,67,12,1,8,4,3,0
140,302,84,160,46,3,74,8,13,14,9,1,0
78,138,8,64,6,0,4,0,5,1,0,0,0
73,133,26,92,20,0,22,0,7,2,2,0,0
82,175,45,84,12,1,40,1,5,0,1,2,0
88,200,6,95,18,0,8,0,5,1,0,0,0
141,262,13,118,30,1,8,0,9,0,1,0,0
112,137,11,95,21,0,8,0,2,1,0,0,0
72,153,23,72,15,0,21,0,5,5,1,0,0
86,220,61,92,27,2,60,9,7,6,9,1,0
101,196,23,89,22,2,25,2,6,2,0,1,0
103,229,26,114,27,2,19,0,9,3,1,0,0
90,179,40,91,16,1,36,3,5,3,1,0,0
82,162,33,64,24,3,32,4,1,2,3,0,0
169,348,15,156,50,2,12,0,18,2,2,0,0
76,132,8,73,11,0,4,0,1,0,0,0,0
107,216,34,102,27,2,46,3,6,6,0,1,0
89,115,22,57,18,0,18,1,2,1,1,0,0
126,270,51,144,36,3,42,5,15,7,4,2,0
78,153,31,82,15,0,31,4,9,2,2,1,0
184,327,27,153,43,4,27,1,16,7,3,0,0
78,147,18,59,14,0,21,1,4,3,1,1,0
88,195,27,87,18,0,25,0,10,2,4,0,0
103,174,6,90,16,1,12,0,6,0,2,0,0
69,175,5,71,13,0,6,0,5,0,1,0,0
141,253,33,132,26,0,24,0,13,7,3,0,0
87,164,33,76,12,2,44,2,6,2,0,0,0
53,116,7,57,8,0,11,0,4,0,1,0,0
108,203,35,111,20,1,50,3,5,5,1,0,0
84,143,7,88,17,1,7,0,10,1,0,0,0
43,108,47,58,8,2,41,3,1,3,1,1,0
126,210,9,121,15,0,8,0,7,1,0,0,0
96,200,5,101,18,0,16,0,3,2,0,0,0
80,129,27,62,10,0,32,4,1,2,3,2,0
88,173,24,84,20,1,20,3,6,5,3,0,0
57,141,3,86,14,0,10,0,7,0,0,0,0
62,123,35,46,11,1,32,7,4,2,4,0,0
97,188,23,100,20,2,23,3,6,0,1,1,0
103,229,42,116,26,4,43,2,8,6,1,0,0
117,248,28,112,34,2,23,0,7,5,3,0,0
112,216,38,107,32,3,43,2,7,9,2,1,0
107,213,7,111,16,0,12,0,7,0,1,0,0
90,174,6,86,21,1,16,0,9,0,0,0,0
118,214,38,115,30,4,34,4,11,6,4,1,0
112,227,25,76,30,1,22,1,6,2,1,0,0
83,147,4,61,9,2,9,0,1,1,0,0,0
62,126,19,66,9,2,20,1,3,1,1,0,0
155,314,9,151,51,1,12,0,6,3,0,0,0
64,189,8,68,10,0,11,0,2,2,0,0,0
82,191,63,96,19,4,52,10,3,14,1,2,0
71,156,37,77,9,1,30,2,3,5,4,1,0
111,215,23,101,20,2,26,0,10,5,2,0,0
41,100,19,57,5,0,19,0,8,2,2,0,0
87,166,20,94,17,1,25,1,6,1,1,0,0
96,191,17,83,21,1,6,0,7,2,1,0,0
94,202,31,98,18,0,19,0,7,2,3,0,0
72,148,10,86,20,0,3,0,3,1,0,0,0
78,173,22,92,24,2,34,0,6,1,0,0,0
114,253,24,110,23,2,28,0,7,2,3,0,0
108,217,41,101,20,5,45,5,7,7,1,0,0
109,210,10,94,25,0,14,0,6,0,0,0,0
69,144,22,68,19,1,19,2,4,2,1,0,0
84,154,28,76,13,5,28,4,4,4,1,2,0
82,167,5,71,11,0,7,0,6,1,0,0,0
111,239,41,121,36,1,40,3,7,3,2,3,0
89,171,23,80,17,2,20,3,4,4,0,0,0
93,212,28,88,31,1,19,0,7,3,1,0,0
84,130,32,76,8,2,27,2,3,4,2,1,0
109,224,24,88,25,1,24,1,9,2,0,1,0
94,248,17,127,37,3,27,1,8,3,2,0,0
91,237,19,116,23,1,9,0,12,1,0,0,0
62,124,52,68,8,2,40,4,4,1,1,1,0
90,193,18,83,16,0,15,4,2,2,2,0,0
84,156,20,70,9,1,40,4,3,5,2,2,0
98,240,28,105,23,1,22,1,7,1,1,0,0
106,224,41,101,38,2,42,5,9,2,3,1,0
57,120,2,76,11,0,11,0,1,0,1,0,0
68,131,39,60,16,3,48,3,2,2,3,2,0
76,174,20,86,15,0,22,1,6,2,0,1,0
98,205,6,93,25,0,5,0,9,1,1,0,0
76,134,32,69,19,1,32,3,2,3,2,2,0
64,134,51,54,15,1,63,9,2,5,2,1,0
92,174,27,84,20,2,38,7,10,4,0,1,0
66,138,7,64,15,0,7,0,2,0,0,0,0
