168,358,13,197,46,3,9,0,23,3,2,0,0
103,223,4,107,36,0,6,0,10,0,0,0,0
84,179,29,83,11,2,33,2,11,4,1,0,0
76,151,9,73,13,0,1,0,4,1,0,0,0
144,271,27,141,41,2,24,0,16,5,2,0,0
82,162,32,95,19,3,27,2,4,3,0,0,0
116,209,23,116,24,1,24,3,7,0,0,0,0
195,332,28,154,57,1,27,1,22,4,3,0,0
102,193,8,98,17,0,5,0,6,1,0,0,0
123,227,4,109,21,1,9,0,15,1,3,0,0
56,107,48,58,10,2,35,7,0,8,3,0,0
56,126,36,58,7,2,28,0,4,3,1,1,0
139,248,24,125,18,3,25,2,5,2,2,1,0
150,320,62,173,56,7,55,3,17,8,6,2,0
79,172,18,97,19,0,25,0,9,1,0,1,0
197,357,27,181,62,1,23,0,22,5,1,1,0
127,259,16,150,43,1,6,0,12,0,0,0,0
59,108,7,59,8,0,5,0,1,0,0,0,0
69,169,5,71,12,0,2,0,5,0,1,0,0
148,266,22,155,44,1,25,2,24,2,4,0,0
86,106,8,57,8,0,1,0,1,0,0,0,0
103,204,23,86,24,1,18,0,10,2,1,0,0
78,136,14,66,10,2,22,0,2,3,2,0,0
103,181,19,108,19,1,17,1,6,4,0,0,0
133,241,6,101,35,1,12,0,6,1,0,0,0
129,233,15,134,27,2,6,0,12,1,1,0,0
118,234,30,110,31,3,32,0,7,2,1,0,0
85,179,22,91,18,2,21,0,7,1,1,0,0
99,228,10,110,20,0,8,0,9,2,0,0,0
65,115,16,88,15,0,13,4,1,1,0,0,0
185,358,33,163,61,3,31,0,29,4,0,0,0
145,285,22,156,46,0,25,0,24,4,2,0,0
104,212,8,115,25,2,7,0,10,0,0,0,0
159,253,60,130,39,3,44,4,8,6,2,2,1
118,249,29,138,31,3,22,1,9,2,4,1,0
103,229,36,99,22,1,41,2,7,2,2,1,0
70,161,62,95,16,4,58,9,8,1,1,1,0
151,304,15,157,51,0,1,0,16,0,1,0,0
104,192,3,122,23,0,9,0,9,0,1,0,0
95,181,18,83,13,1,18,2,5,3,0,1,0
146,312,46,154,50,2,48,1,13,5,6,1,0
117,250,7,117,35,1,6,0,11,0,0,0,0
113,249,29,110,29,2,23,2,9,3,2,0,0
105,220,6,87,37,0,8,0,5,0,0,0,0
112,210,45,121,25,3,63,6,12,7,5,0,1
116,164,31,84,22,2,22,0,8,1,2,0,0
87,156,4,105,11,0,10,0,5,2,0,0,0
116,249,7,117,28,0,11,0,10,0,0,0,0
145,319,5,138,41,0,11,0,8,1,0,0,0
111,258,13,125,29,1,10,0,6,2,0,0,0
88,143,4,75,15,0,11,0,6,0,1,0,0
68,137,17,64,12,1,21,1,6,1,0,1,0
132,252,5,114,34,1,10,0,13,0,1,0,0
112,232,9,131,26,1,5,0,10,1,1,0,0
133,230,28,125,22,1,23,0,12,4,1,0,0
114,221,22,104,26,2,23,2,10,0,1,1,0
131,274,12,125,49,0,9,0,16,1,1,0,0
103,219,29,115,19,1,18,0,7,4,2,0,0
112,248,45,99,32,2,31,3,7,3,4,0,1
87,177,8,73,19,1,7,0,4,0,0,0,0
106,197,21,98,24,1,16,1,4,2,1,0,0
122,169,9,106,22,0,8,0,9,0,1,0,0
125,229,27,121,23,1,20,0,9,2,1,0,0
95,208,24,120,24,1,23,0,5,3,2,0,0
100,175,7,86,15,1,8,0,4,1,0,0,0
100,217,1,90,17,0,9,0,11,0,4,0,0
74,174,35,89,15,1,38,3,8,6,2,1,0
160,321,26,134,50,1,24,0,17,3,3,0,0
110,192,7,75,16,0,8,0,7,1,0,0,0
131,302,7,139,31,0,7,0,16,0,0,0,0
59,112,3,65,13,0,5,0,4,0,0,0,0
105,229,24,102,20,2,18,2,9,0,1,1,0
126,233,52,134,20,2,40,2,11,7,1,0,0
127,265,27,113,39,1,19,1,9,3,2,1,0
125,236,25,123,47,0,15,1,18,3,2,0,0
117,292,45,139,38,1,60,7,17,8,5,0,1
81,141,29,71,12,0,34,1,5,2,2,1,0
82,159,34,76,11,0,27,3,3,8,4,0,0
115,241,18,124,35,0,24,1,10,4,1,0,0
51,128,7,56,8,0,7,0,3,0,0,0,0
67,157,17,94,16,1,21,1,6,2,1,0,0
59,134,15,76,5,0,14,1,2,1,0,0,0
109,236,50,105,26,1,44,5,6,8,0,1,0
76,146,17,88,22,0,11,4,7,2,2,0,0
69,155,7,80,11,0,2,0,4,1,0,0,0
96,187,26,77,24,1,19,0,6,4,1,0,0
104,212,5,99,27,0,7,0,8,0,0,0,0
83,167,58,78,20,5,64,4,1,4,5,2,1
142,277,33,141,37,2,24,1,14,3,2,0,0
84,176,6,80,16,0,7,0,4,1,0,0,0
101,242,7,106,27,0,10,0,12,0,0,0,0
77,175,6,96,16,0,7,0,7,1,0,0,0
49,132,64,43,5,0,57,14,5,6,8,0,1
114,226,14,119,29,0,7,0,16,2,1,0,0
118,223,13,111,43,1,2,0,14,3,0,0,0
130,222,25,104,30,1,20,0,9,6,1,2,0
142,261,18,130,26,2,24,2,10,4,2,0,0
29,85,24,59,6,1,23,1,0,1,0,0,0
111,186,61,127,26,6,38,2,9,11,5,3,0
130,264,9,120,32,1,5,0,21,2,0,0,0
