10287,295
15880,662
11388,385
13295,498
11970,440
14404,571
14342,530
13597,479
14015,514
13653,494
14243,584
12778,425
11749,424
14952,575
13673,484
12072,426
16039,666
15445,617
15378,640
13651,531
13281,476
12654,439
10925,359
15028,562
13690,536
13690,522
10871,366
12520,398
12950,473
10609,346
14339,544
11649,390
13982,503
13614,476
14052,551
13616,507
11626,404
13564,517
12846,460
13996,532
16282,673
13698,508
13372,521
16017,593
15069,596
16676,739
12099,427
13621,483
13517,498
10790,370
11499,412
12381,439
11863,420
13823,502
13036,517
12488,426
12637,448
14242,537
15422,594
11759,389
13358,452
16055,655
11036,375
14895,602
13506,546
13324,472
16966,709
10181,304
13594,487
11377,375
12004,377
14948,553
13340,446
13354,494
12297,428
14040,545
12674,464
13764,522
15153,626
16215,635
13249,470
13337,475
12651,415
10877,370
11734,406
13987,537
15356,617
13678,496
13813,546
12616,501
13742,518
13528,495
16037,691
12229,458
10571,315
13908,539
14183,540
12383,453
14462,595
11889,422
13177,462
14556,528
14927,555
11448,369
18274,797
11763,397
12916,428
12590,459
12277,439
14695,530
13125,469
13857,553
11053,358
12505,430
17900,841
11799,403
14875,610
13218,504
16271,649
13793,503
14579,537
12945,493
12137,435
15021,603
15184,612
12894,496
16601,683
13785,537
13384,487
13904,509
16365,650
14252,548
14722,546
13566,477
15206,620
13889,488
13144,476
12046,423
12415,416
14660,555
12964,478
13535,497
14318,557
13915,505
13301,533
13109,480
15494,636
11160,405
12440,419
15355,607
13193,500
13021,470
15117,613
14626,567
14320,571
10852,350
12264,428
12297,438
13812,520
12516,454
13842,575
13666,508
11134,368
15993,677
16571,653
10472,355
15317,609
13120,474
14804,621
12248,449
12848,516
14645,619
13761,455
14088,581
13759,512
14190,535
12199,391
13487,510
12844,416
10988,377
10134,316
14828,604
14877,570
12747,406
14975,582
14321,537
13842,553
10063,341
14254,550
13277,488
11467,381
10641,336
15522,608
14396,547
15406,604
14935,616
15782,680
12962,477
13552,500
11755,409
15423,584
11206,365
13086,476
13518,504
13161,487
13120,499
12974,441
11483,395
12890,449
14138,502
14882,583
14901,570
15101,609
11179,401
12383,410
13058,472
15499,613
12228,419
17553,802
14487,570
14513,546
13648,497
13290,484
15992,694
15486,631
12377,413
11403,353
10600,320
14753,548
13316,492
14188,567
12788,437
14260,548
12652,470
12837,484
13109,464
12436,403
12476,425
13565,534
11871,343
11911,418
12533,449
14763,584
11234,343
11939,370
13179,447
14653,561
11877,404
14119,549
11853,404
18169,788
16291,694
15592,653
13224,473
13971,544
14739,574
12216,442
14845,581
15175,609
13107,515
13654,524
11158,399
12710,507
13029,459
