69,175,17,86,25,4,21,1,4,5,1,0,0
134,233,42,127,30,2,47,7,13,7,2,0,0
71,165,4,64,16,0,7,0,6,0,0,0,0
163,300,54,176,67,2,59,3,21,9,2,0,0
79,180,38,85,25,4,42,3,3,7,0,0,0
121,293,16,128,48,1,13,0,19,1,1,0,0
103,254,38,126,35,5,42,3,8,1,4,1,0
123,230,32,129,23,0,27,0,11,3,2,0,0
145,293,11,129,46,3,9,0,9,3,0,0,0
105,231,10,110,18,0,8,0,8,2,0,0,0
107,217,25,101,20,3,31,0,8,4,1,0,0
56,110,26,59,11,0,35,4,5,3,3,2,0
81,185,8,87,16,0,13,0,5,0,0,0,0
74,146,33,91,10,3,38,3,2,6,2,1,0
112,217,39,110,22,4,45,2,10,5,0,0,0
124,270,22,135,37,0,7,0,14,1,0,0,0
105,201,32,90,22,1,40,4,6,8,3,2,0
88,205,27,92,26,0,29,0,4,3,2,0,0
69,149,30,71,9,1,34,4,5,2,1,1,0
128,207,28,116,26,0,26,0,6,7,1,0,0
128,250,35,153,26,1,27,0,11,4,1,0,0
90,182,10,102,29,0,16,0,6,0,1,0,0
99,211,31,85,29,2,44,4,8,2,2,0,0
101,196,28,87,21,0,29,1,8,2,2,0,0
122,224,44,115,26,1,38,4,11,3,5,2,0
99,227,26,128,30,3,28,1,10,3,3,0,0
120,257,12,132,25,2,11,0,7,2,1,0,0
101,185,14,93,13,1,7,0,8,0,0,0,0
75,138,28,76,14,0,23,0,8,1,1,0,0
140,254,39,123,35,4,34,3,7,9,4,1,0
107,196,6,104,21,0,16,0,6,0,1,0,0
73,135,18,60,11,0,21,0,4,3,1,0,0
104,162,40,87,17,3,51,6,4,10,5,1,0
75,145,55,53,18,1,61,12,2,9,3,3,0
121,231,34,129,46,2,50,5,6,2,4,1,0
73,152,5,82,12,1,5,0,2,1,0,0,0
93,190,28,103,21,1,18,1,7,4,2,0,0
130,249,12,132,33,0,10,0,10,4,0,0,0
120,237,44,99,27,2,44,4,12,5,3,1,0
107,224,74,99,30,3,68,10,9,6,4,1,0
83,203,60,101,26,3,52,4,12,4,4,2,0
98,197,30,97,19,1,20,1,9,3,1,0,0
124,170,39,141,28,1,38,4,9,3,6,0,0
131,251,36,109,33,6,46,1,13,6,2,0,0
122,222,28,130,27,1,28,1,8,3,0,0,0
86,142,8,83,11,1,5,0,5,1,0,0,0
100,212,26,110,25,0,33,0,7,3,1,0,0
79,156,44,76,13,2,49,8,5,5,2,1,0
101,203,23,105,27,1,21,1,6,0,2,0,0
90,171,3,92,12,0,15,0,5,1,0,0,0
85,166,9,88,14,0,10,0,6,0,0,0,0
121,273,11,137,41,1,16,0,14,3,2,0,0
73,108,29,48,15,1,36,2,3,3,1,1,0
76,140,24,51,9,0,18,1,5,0,2,0,0
81,158,8,74,16,1,8,0,6,0,0,0,0
70,160,28,86,17,0,21,0,4,3,0,0,0
108,191,46,110,31,2,49,3,0,7,4,3,0
73,144,26,82,12,1,17,2,6,0,3,1,0
126,252,28,116,29,1,27,1,12,3,1,0,0
78,135,28,79,14,1,17,1,6,2,0,0,0
77,146,31,81,18,0,46,7,4,4,1,1,0
65,110,25,55,10,2,34,2,2,1,3,0,0
125,243,13,122,38,0,12,0,11,1,1,0,0
120,215,24,107,28,2,25,0,9,2,2,0,0
92,218,28,90,24,2,25,1,10,2,1,0,0
88,161,61,87,20,1,93,16,3,9,5,3,0
134,251,38,139,38,5,45,2,17,5,4,3,0
127,276,23,138,27,2,38,0,14,2,1,1,0
113,217,31,130,29,2,29,0,11,4,2,0,0
75,164,37,76,15,3,33,2,5,4,1,0,0
105,231,51,110,30,1,46,2,12,6,4,1,0
158,261,9,144,37,0,22,0,15,1,1,0,0
64,143,34,83,14,2,35,2,2,3,2,0,0
105,209,51,95,17,3,52,6,13,5,2,2,0
104,199,28,103,28,0,31,0,8,0,1,1,0
68,129,9,96,18,0,13,0,2,0,1,0,0
112,244,62,119,30,2,55,9,9,6,2,0,0
82,180,22,86,11,2,23,3,10,2,0,0,0
131,270,26,128,35,3,26,0,11,4,0,2,0
67,167,63,66,9,2,60,9,4,6,0,3,0
106,218,24,98,27,4,24,1,5,6,2,0,0
127,256,30,147,34,2,25,1,9,5,0,0,0
95,191,5,86,29,1,14,0,7,2,0,0,0
67,152,21,68,12,2,27,1,4,1,2,0,0
97,181,43,84,26,3,32,1,9,4,2,1,0
119,260,14,124,35,1,14,0,10,3,1,0,0
94,186,59,90,24,1,66,10,8,11,8,1,0
115,234,8,126,23,0,11,0,12,1,0,0,0
142,277,24,125,40,2,30,0,13,5,2,0,0
83,143,29,68,4,3,46,2,3,1,1,2,0
65,164,26,93,19,3,25,1,9,2,2,0,0
106,234,49,98,24,3,44,2,16,1,3,1,0
70,127,30,66,12,1,36,1,7,1,2,0,0
90,193,73,101,23,4,61,9,8,4,5,2,0
53,110,21,52,9,1,33,5,3,3,3,0,0
107,245,30,104,31,1,21,2,9,3,3,1,0
77,170,43,85,19,3,36,0,7,3,1,1,0
115,214,25,89,32,0,20,0,8,5,0,0,0
87,197,15,87,23,4,25,0,6,3,0,0,0
87,192,35,99,31,2,45,1,4,5,1,0,0
