510189,1537781,174732,43384,9766,155
451074,1370226,151955,36692,8360,179
422742,1269661,139079,32816,7527,144
536974,1615366,192526,46708,11404,227
624064,1855237,225018,56358,13592,254
475118,1448349,159425,39407,8852,151
537071,1610609,174309,46778,9278,170
491689,1489675,178321,41598,10614,236
465907,1405379,145977,38228,7550,126
642738,1901715,242260,59359,15210,311
412694,1238207,125925,31907,6334,109
468575,1400617,150346,38133,7998,125
469318,1420573,156285,38472,8618,181
382690,1144377,114414,28582,5527,80
471535,1413915,155958,38701,8542,150
411492,1216726,126234,31666,6462,124
369346,1084643,108638,26703,5339,76
386353,1162815,109262,28836,5117,55
547043,1633678,183133,48039,10371,174
426539,1279931,127488,33463,6303,98
534230,1604852,183059,46367,10364,202
546383,1640139,187259,47778,10679,213
481790,1456305,165394,40390,9203,189
516410,1548938,176636,44129,10190,163
436547,1315133,130148,34604,6525,92
643572,1893748,230186,59205,13849,281
377447,1124791,117851,27796,6120,112
436321,1309149,142128,34884,7675,135
407710,1210627,124654,31270,6337,96
399150,1209835,120077,30406,5787,89
547495,1633556,187959,48199,10677,195
458271,1372538,143698,37314,7558,127
525131,1570339,177126,45300,9888,206
511304,1539773,177626,43689,10128,187
425822,1288119,127896,33471,6190,105
450725,1361770,150458,36447,8195,162
465959,1395878,150350,38471,8066,129
550583,1650368,188138,48375,10835,193
506930,1525933,166830,43274,9182,158
451989,1344849,138604,36463,7334,137
441668,1310855,134374,34996,6906,102
392489,1176141,122269,29407,6401,103
420823,1240620,120164,32671,5829,84
513959,1571363,184273,44129,10666,219
533514,1602783,189345,45929,11128,240
479912,1435208,163184,39503,9245,173
426186,1296186,141038,33631,7605,171
616118,1839779,224141,55536,13316,280
515309,1555364,172060,43774,9436,156
442785,1343125,135088,35891,6853,104
568253,1710490,211654,50441,13162,286
484946,1472259,163778,40963,9118,175
500354,1506758,163402,42284,8929,167
438629,1315255,141794,34958,7684,147
452362,1365859,144450,36735,7650,123
484624,1461069,162631,40634,8938,153
432304,1285207,135070,33765,6992,129
470103,1400731,156002,38776,8685,163
407144,1221860,117497,31416,5644,75
517948,1558220,179959,44488,10386,183
477480,1423853,155210,39380,8489,154
526830,1591073,190733,45699,11424,242
470051,1404321,171702,38804,10315,228
492112,1464293,159665,41275,8672,161
461869,1388243,153964,37361,8343,162
511346,1550417,169971,43905,9323,162
439669,1308512,132628,35248,6960,111
381866,1155758,109617,28664,5128,70
499398,1502373,173370,42064,9935,193
525797,1599763,185028,45548,10824,207
448156,1339361,144459,35938,7880,139
489177,1480017,153957,40914,7962,132
491577,1482014,165064,41281,9339,190
587218,1752799,203405,52378,11747,234
523548,1566426,180566,45078,10398,199
496971,1492207,164681,42006,8971,182
434250,1308769,138713,34284,7261,125
391539,1158039,117557,29002,5772,96
482621,1455976,164169,40249,9315,180
538557,1610732,188259,46943,10743,208
427303,1279702,135512,33554,7149,149
461327,1380336,147040,37455,7822,137
481649,1458931,157193,40130,8375,144
403008,1225538,121698,31021,5989,103
504330,1519899,168232,42773,9529,166
461624,1391294,144406,37968,7359,126
505566,1510178,177132,43058,10408,209
532551,1608183,189793,46591,11107,230
515993,1538437,172731,44069,9599,197
476784,1418347,162030,39539,9318,186
487184,1455984,160663,40959,8924,163
392955,1155971,121203,29692,6205,107
543116,1636324,196619,47403,11670,240
485722,1463548,157630,41112,8562,155
435799,1319188,148799,34389,8274,199
463416,1406914,163449,38108,9511,218
589572,1759203,215277,52955,13074,254
485538,1469984,172539,40748,10060,209
429117,1294164,131404,33662,6619,118
467644,1409452,146801,38682,7657,135
374489,1101622,112601,27407,5732,87
452590,1363701,147898,36693,8080,150
475669,1420123,156931,39481,8629,152
474193,1438445,149878,39553,7919,128
494263,1493916,165879,41668,9130,172
625132,1845435,221860,56853,13419,250
415954,1223356,121699,31973,5986,92
545489,1640660,186734,47823,10520,189
433937,1307214,141697,34074,7663,153
439776,1307417,133492,35029,6729,108
432603,1305643,138865,34489,7371,120
402570,1201158,128005,30421,6806,135
500573,1502718,178524,42586,10634,231
535238,1603448,188399,46789,11113,252
446417,1346305,143112,35641,7695,129
552533,1652311,188164,48378,10790,174
429981,1282797,129867,34260,6597,117
533971,1605798,183488,46309,10526,193
470944,1405963,146719,38496,7908,124
616580,1831581,228668,56145,14058,291
439529,1297408,136504,34937,7240,113
447673,1339401,143731,35996,7758,138
543082,1621346,178899,47582,9843,186
439015,1324675,135930,35374,6875,112
521529,1573948,187280,44891,10950,218
446282,1347507,142213,35854,7365,107
471206,1438657,161281,39292,9063,183
609169,1820301,222441,54885,13554,265
528464,1584469,183482,46002,10590,199
363311,1094917,112912,26376,5803,93
473040,1415521,155209,38633,8565,136
485718,1454473,157237,40587,8396,154
403600,1195488,119190,30674,5898,99
508876,1528968,164334,43285,8824,130
541133,1603003,186952,47512,10811,231
528389,1577571,178974,45915,10084,185
510586,1519690,166923,43200,9292,178
353995,1046796,98246,25215,4519,74
520030,1552005,182052,44608,10796,221
438401,1325131,141181,35103,7382,130
458651,1394419,149203,37371,7920,148
612275,1840289,246060,55710,16103,404
440044,1327054,140477,35276,7358,132
358990,1061729,105990,25511,5155,92
555543,1654999,193435,49372,11484,210
550557,1665236,195181,47998,11375,221
513037,1542137,181984,43902,10797,210
464075,1400543,150656,38087,8079,139
451887,1355594,141205,36377,7375,124
496055,1497225,167451,41858,9434,146
333366,979396,88430,22530,3844,53
448532,1376040,159948,36541,9243,208
346634,1025545,99033,24214,4572,71
449787,1351420,141023,36288,7425,118
534809,1601419,193456,46693,11740,267
558787,1687255,202692,49286,12042,249
608261,1820530,219514,54883,13039,242
449214,1357314,150815,36306,8525,156
591713,1773437,219569,53007,13473,287
514558,1551307,190515,44224,11585,258
454104,1356960,147652,36602,7940,123
461158,1378127,146029,37815,7728,128
586222,1743184,199491,52500,11565,206
544012,1628876,187691,47216,10863,207
398773,1187754,121943,30443,6170,107
382941,1136054,113651,28188,5654,89
609833,1812885,215555,55362,12531,245
511878,1545295,191801,43595,11819,257
427200,1278747,134790,33610,7118,123
487388,1476185,162733,41091,8788,130
576197,1703198,196864,50995,11159,205
423292,1263297,127110,33146,6393,100
511667,1540999,178829,43765,10323,203
488873,1481253,158042,40769,8414,145
415831,1217102,134166,31975,7263,146
464945,1401830,158126,38265,8964,191
512336,1541105,175978,43639,9935,193
484914,1451437,163496,40539,9140,191
449577,1360180,147344,36272,7934,143
485879,1470656,166093,40452,9316,171
550533,1638080,185614,47855,10681,197
465146,1394510,152689,38653,8126,130
467079,1397198,150999,38447,8230,141
524222,1569473,179837,44970,10132,198
376703,1128094,108437,27899,5280,87
395396,1199566,128010,30050,6830,117
534616,1604396,182788,46601,10281,186
431093,1295509,135066,34308,6872,123
523181,1576609,185262,44947,11011,207
483638,1442697,149184,39943,7867,152
436174,1292570,131944,34876,6616,121
629245,1871042,228032,57213,13787,251
440470,1319213,137722,35253,7087,127
577738,1735683,209691,51422,12517,217
406123,1217641,127728,31268,6599,117
533459,1610217,190762,46255,10983,226
415252,1240524,125846,31924,6334,97
502234,1526451,170250,42462,9567,205
436397,1312723,134605,34770,6919,108
461255,1385344,151404,37488,8110,149
407990,1230935,124370,31553,6330,89
491115,1481200,167032,41372,9481,182
540849,1622139,191485,47058,11295,221
504832,1511497,165585,42748,9078,146
463476,1394841,141144,37844,7158,109
438173,1314537,140983,34670,7491,129
544487,1635521,201039,47370,12218,254
509522,1536143,177026,43345,10086,206
499848,1503116,167195,42542,9338,182
575115,1724919,203717,50938,11957,247
395118,1172950,117674,29841,5900,91
516112,1538020,179647,44265,10487,203
439676,1306113,139057,34960,7408,143
534012,1603272,190791,46090,11170,251
458014,1380679,155413,37174,8807,168
397144,1181686,122465,30179,6409,99
517310,1568526,177198,44355,9747,190
521065,1536726,175716,44662,10085,195
439348,1325845,139737,35622,7383,127
480332,1445599,154096,40154,8219,152
474479,1434061,160742,39162,9104,145
488047,1484992,169344,41058,9646,206
506357,1513051,175036,42962,10202,207
580133,1731902,200970,51658,11645,223
531007,1582862,174895,45867,9817,180
409174,1232937,129378,31658,6814,126
436538,1302982,138570,34689,7347,139
395099,1170370,125310,29743,6609,135
445539,1347907,135406,36026,6894,103
586669,1752724,209188,52678,12410,226
635694,1891073,240819,58278,15156,319
461505,1369722,138488,37592,6840,128
405738,1207963,121430,31225,6032,100
461045,1389409,150387,37848,8043,154
440835,1326902,144930,35249,7838,152
436252,1312896,135309,34776,6791,127
474109,1415524,153229,39006,8197,173
475836,1440481,161085,39451,8969,161
515294,1547706,175954,44388,10065,210
477452,1431529,154904,39613,8326,130
486126,1465622,157127,40985,8477,141
496058,1497727,167442,41603,9208,159
614681,1819679,221844,55867,13136,265
474862,1444609,171415,39313,10018,229
486184,1451926,164617,40656,9355,179
426016,1277467,135857,33489,7200,131
399159,1187533,118815,30309,5792,66
516222,1567710,176513,44080,9866,225
409464,1232071,131150,31660,6991,124
445954,1353585,153202,36090,8756,183
428100,1298817,138436,33927,7386,131
545371,1632618,180310,47339,9932,162
573521,1709008,211328,51006,12802,280
437914,1322652,142653,34986,7763,144
501993,1511909,178317,42587,10604,208
546109,1625684,183452,47720,10245,177
503223,1508935,173953,42515,10096,205
662881,1956997,248501,61343,15563,283
540469,1614237,182949,46465,10550,201
481805,1456032,166365,39965,9533,208
547183,1650164,193524,47632,11087,236
420948,1279995,133200,32788,6876,113
453746,1378054,149103,37058,8004,136
526397,1588249,188786,45503,11227,216
485803,1462994,159316,40758,8708,170
525226,1588794,186768,45755,11277,225
466138,1397169,145077,38163,7638,133
548174,1633500,187154,48141,10823,187
540149,1605498,185637,46685,10852,198
430655,1287093,127145,33970,6216,78
471398,1412663,155821,38786,8571,168
423120,1273788,133201,33189,6889,108
475023,1401156,145934,39182,7563,130
504446,1517695,174104,42544,10167,191
402333,1212040,126546,30809,6704,112
561768,1685469,190900,49540,10771,184
485153,1451609,162938,40690,9039,175
418998,1266548,135932,32584,7175,133
448635,1339660,144650,36015,7669,142
570884,1707340,201107,50682,11958,227
535493,1616483,179885,46445,10060,189
512689,1533009,175260,43471,10167,195
439114,1316347,138807,34989,7262,144
409892,1254648,127921,32053,6455,126
544018,1610028,186080,47317,10703,186
496828,1508100,174121,41765,9953,193
451416,1355153,141511,36266,7541,135
570412,1724305,209084,50505,12733,262
437194,1313820,138226,34850,7250,129
473238,1414313,151559,38762,8130,129
516923,1557915,177374,44496,10025,173
557928,1671758,183678,48961,10051,176
474220,1425374,151551,39434,7935,128
533644,1594618,171968,45922,9413,133
526874,1574312,179032,45432,10165,201
425231,1304100,141175,33839,7639,159
389654,1145504,117041,29083,5821,121
